customer_number,id,e_pay_accumulate_limit,e_pay_single_limit,trade_time,trade_amount,card_area,merchant_code,receiving_customer_code,pre_trade_result,is_common_ip,phone_equal,sign
171300007307784,65193,20000.0,20000.0,272,105.0,0.0015267973917422605,0.03469878775213864,0.03469878775213864,1.0,0,0,1
171300007307784,65274,20000.0,20000.0,35,160.0,0.0015267973917422605,0.06576135873846146,0.06576135873846146,1.0,0,0,1
171300007307784,65289,20000.0,20000.0,0,99.0,0.0015267973917422605,0.06576135873846146,0.06576135873846146,1.0,0,0,1
151000017206490,65578,3000.0,3000.0,0,105.0,0.0035355359410057193,0.01460496336954526,0.01460496336954526,0.0,0,0,1
310000224487810,65861,5000.0,5000.0,32,4998.0,0.03224810721024946,0.006590886785388089,0.006590886785388089,0.0,1,0,1
310000224487810,65863,5000.0,5000.0,30,4998.0,0.03224810721024946,0.006590886785388089,0.006590886785388089,1.0,0,0,1
310000224487810,65868,5000.0,5000.0,3,4862.0,0.03224810721024946,0.006590886785388089,0.006590886785388089,1.0,0,0,1
360200206650501,65897,5000.0,5000.0,82306,2100.0,0.0378046741268036,0.006198309615779729,0.006198309615779729,0.0,1,0,1
360200206650501,65901,5000.0,5000.0,82299,2100.0,0.0378046741268036,0.006198309615779729,0.006198309615779729,1.0,0,0,1
360200206650501,65908,5000.0,5000.0,82275,2100.0,0.0378046741268036,0.006198309615779729,0.006198309615779729,1.0,0,0,1
161300006320729,66571,5000.0,5000.0,19378,1999.19995,0.003231932523555118,0.041481280293269966,0.041481280293269966,0.0,0,0,1
161300006320729,66576,5000.0,5000.0,19372,1999.19995,0.003231932523555118,0.041481280293269966,0.041481280293269966,1.0,0,0,1
161300006320729,66580,5000.0,5000.0,19368,1999.19995,0.003231932523555118,0.041481280293269966,0.041481280293269966,1.0,0,0,1
161300006320729,66581,5000.0,5000.0,19364,1999.19995,0.003231932523555118,0.041481280293269966,0.041481280293269966,1.0,0,0,1
161300006320729,66584,5000.0,5000.0,19359,1999.19995,0.003231932523555118,0.041481280293269966,0.041481280293269966,1.0,0,0,1
161300006320729,66587,5000.0,5000.0,19355,1999.19995,0.003231932523555118,0.041481280293269966,0.041481280293269966,1.0,0,0,1
161300006320729,66627,5000.0,5000.0,19237,490.0,0.003231932523555118,0.041481280293269966,0.041481280293269966,1.0,0,0,1
140800004852664,67018,20000.0,20000.0,16370,1999.19995,0.011226887555713471,0.041481280293269966,0.041481280293269966,0.0,1,0,1
310000224162179,67157,5000.0,5000.0,37,4996.0,0.03224810721024946,0.006590886785388089,0.006590886785388089,0.0,1,0,1
310000224162179,67161,5000.0,5000.0,34,4996.0,0.03224810721024946,0.006590886785388089,0.006590886785388089,1.0,0,0,1
310000224162179,67173,5000.0,5000.0,3,4596.0,0.03224810721024946,0.006590886785388089,0.006590886785388089,1.0,0,0,1
231700013326217,67912,5000.0,5000.0,0,5000.0,0.004050452019831001,0.041481280293269966,0.041481280293269966,0.0,0,0,1
200300013119879,68035,5000.0,5000.0,1729,3885.0,0.01226101230666989,0.03469878775213864,0.03469878775213864,0.0,0,0,1
200300013119879,68053,5000.0,5000.0,1690,3000.0,0.01226101230666989,0.06576135873846146,0.06576135873846146,1.0,0,0,1
200300013119879,68073,5000.0,5000.0,1646,2100.0,0.01226101230666989,0.03469878775213864,0.03469878775213864,1.0,0,0,1
200300013119879,68096,5000.0,5000.0,1593,1155.0,0.01226101230666989,0.03469878775213864,0.03469878775213864,1.0,0,0,1
200300013119879,68125,5000.0,5000.0,1521,1995.0,0.01226101230666989,0.006590886785388089,0.006590886785388089,1.0,0,0,1
200300013119879,68133,5000.0,5000.0,1512,1995.0,0.01226101230666989,0.006590886785388089,0.006590886785388089,1.0,0,0,1
200300013119879,68304,5000.0,5000.0,1058,3465.0,0.01226101230666989,0.0014667010854602645,0.0014667010854602645,1.0,0,0,1
200300013119879,68581,5000.0,5000.0,438,78.0,0.01226101230666989,0.06576135873846146,0.06576135873846146,1.0,0,0,1
200300013119879,68768,5000.0,5000.0,0,105.0,0.01226101230666989,0.03469878775213864,0.03469878775213864,1.0,0,0,1
120200084029376,69059,5000.0,5000.0,46141,1000.0,0.05755489592705089,0.041481280293269966,0.041481280293269966,0.0,0,0,1
20000063190391,69311,5000.0,5000.0,0,1960.0,0.008177585365534807,0.041481280293269966,0.041481280293269966,0.0,0,0,1
201000092856245,69829,5000.0,5000.0,473,1155.0,0.011745705992089529,0.01460496336954526,0.01460496336954526,0.0,0,0,1
201000092856245,69847,5000.0,5000.0,423,1188.0,0.011745705992089529,0.03469878775213864,0.03469878775213864,1.0,0,0,1
201000092856245,69862,5000.0,5000.0,392,998.0,0.011745705992089529,0.03469878775213864,0.03469878775213864,1.0,0,0,1
201000092856245,69886,5000.0,5000.0,342,498.0,0.011745705992089529,0.03469878775213864,0.03469878775213864,1.0,0,0,1
201000092856245,69950,5000.0,5000.0,149,168.0,0.011745705992089529,0.03469878775213864,0.03469878775213864,1.0,0,0,1
201000092856245,69985,5000.0,5000.0,69,999.0,0.011745705992089529,0.06576135873846146,0.06576135873846146,1.0,0,0,1
201000092856245,70011,5000.0,5000.0,0,30.15,0.011745705992089529,0.01460496336954526,0.01460496336954526,1.0,0,0,1
360200086727498,70268,3000.0,3000.0,77269,1000.0,0.0378046741268036,0.041481280293269966,0.041481280293269966,0.0,0,0,1
120900009128178,70844,2000.0,2000.0,48,1989.40002,0.002256928489493,0.041481280293269966,0.041481280293269966,0.0,0,0,1
120900004368612,71315,5000.0,5000.0,385,1960.0,0.002256928489493,0.041481280293269966,0.041481280293269966,0.0,1,0,1
51000017721503,72109,5000.0,5000.0,848,5000.0,0.00019921535296726485,0.06576135873846146,0.06576135873846146,0.0,1,0,1
140800004852664,72213,20000.0,20000.0,608,1994.30005,0.011226887555713471,0.041481280293269966,0.041481280293269966,0.0,1,0,1
230300003251955,72586,5000.0,5000.0,80963,105.0,0.0036449970703050687,0.006590886785388089,0.006590886785388089,0.0,1,0,1
230300003251955,72594,5000.0,5000.0,80910,105.0,0.0036449970703050687,0.006590886785388089,0.006590886785388089,1.0,0,0,1
171500000967945,75406,5000.0,5000.0,20655,368.0,0.012583737276119307,0.006198309615779729,0.006198309615779729,0.0,0,0,1
200800023197060,75501,5000.0,5000.0,67194,2100.0,0.0038955284250650774,0.0047355108878702435,0.0047355108878702435,0.0,1,0,1
200800023197060,75519,5000.0,5000.0,67138,2100.0,0.0038955284250650774,0.0047355108878702435,0.0047355108878702435,1.0,0,0,1
200800023197060,75531,5000.0,5000.0,67108,2100.0,0.0038955284250650774,0.0047355108878702435,0.0047355108878702435,1.0,0,0,1
200800023197060,75596,5000.0,5000.0,66954,2100.0,0.0038955284250650774,0.0047355108878702435,0.0047355108878702435,1.0,0,0,1
200800023197060,75683,5000.0,5000.0,66706,2100.0,0.0038955284250650774,0.0047355108878702435,0.0047355108878702435,1.0,0,0,1
200800023197060,75720,5000.0,5000.0,66614,2100.0,0.0038955284250650774,0.0047355108878702435,0.0047355108878702435,1.0,0,0,1
200800023197060,75726,5000.0,5000.0,66594,2100.0,0.0038955284250650774,0.0047355108878702435,0.0047355108878702435,1.0,0,0,1
200800023197060,75729,5000.0,5000.0,66589,2100.0,0.0038955284250650774,0.0047355108878702435,0.0047355108878702435,1.0,0,0,1
200800023197060,75786,5000.0,5000.0,66466,1200.0,0.0038955284250650774,0.0047355108878702435,0.0047355108878702435,1.0,0,0,1
200800023197060,75817,5000.0,5000.0,66367,1200.0,0.0038955284250650774,0.0047355108878702435,0.0047355108878702435,1.0,0,0,1
200800023197060,75909,5000.0,5000.0,66103,1200.0,0.0038955284250650774,0.0047355108878702435,0.0047355108878702435,1.0,0,0,1
200800023197060,75928,5000.0,5000.0,66049,1000.0,0.0038955284250650774,0.0047355108878702435,0.0047355108878702435,1.0,0,0,1
240500001844187,77991,5000.0,5000.0,47927,3000.0,0.008441189618089925,0.06576135873846146,0.06576135873846146,0.0,1,0,1
51100024048676,80121,5000.0,5000.0,0,525.0,0.0006249625617572472,0.006590886785388089,0.006590886785388089,0.0,0,0,1
100100305528159,80803,5000.0,5000.0,125,2100.0,0.00035491941924334456,0.006590886785388089,0.006590886785388089,0.0,0,0,1
100100305528159,80850,5000.0,5000.0,0,420.0,0.00035491941924334456,0.006590886785388089,0.006590886785388089,1.0,0,0,1
231000014523719,81454,5000.0,5000.0,123,4986.0,0.004153474259171564,0.006590886785388089,0.006590886785388089,0.0,1,0,1
231000014523719,81458,5000.0,5000.0,120,4986.0,0.004153474259171564,0.006590886785388089,0.006590886785388089,1.0,0,0,1
231000014523719,81467,5000.0,5000.0,98,3986.0,0.004153474259171564,0.006590886785388089,0.006590886785388089,1.0,0,0,1
400000159705719,81958,5000.0,5000.0,0,2300.0,0.01631380574103136,0.008084904373703808,0.008084904373703808,0.0,0,0,1
151000010295255,83276,5000.0,5000.0,443,3780.0,0.0035355359410057193,0.01460496336954526,0.01460496336954526,0.0,0,0,1
360200018811514,83326,5000.0,5000.0,1233,1989.40002,0.0378046741268036,0.041481280293269966,0.041481280293269966,0.0,0,0,1
360200018811514,83398,5000.0,5000.0,1077,1989.40002,0.0378046741268036,0.041481280293269966,0.041481280293269966,0.0,1,0,1
360200018811514,83605,5000.0,5000.0,582,490.0,0.0378046741268036,0.041481280293269966,0.041481280293269966,0.0,1,0,1
360200018811514,83705,5000.0,5000.0,376,199.96001,0.0378046741268036,0.041481280293269966,0.041481280293269966,0.0,1,0,1
360200018811514,83785,5000.0,5000.0,199,119.8,0.0378046741268036,0.041481280293269966,0.041481280293269966,0.0,1,0,1
360200018811514,83861,5000.0,5000.0,0,199.60001,0.0378046741268036,0.041481280293269966,0.041481280293269966,0.0,1,0,1
310000199338854,84368,5000.0,5000.0,0,525.0,0.03224810721024946,0.0032338837023305075,0.0032338837023305075,0.0,0,0,1
340000073423141,84466,5000.0,5000.0,0,105.0,0.012030382975418854,0.03469878775213864,0.03469878775213864,0.0,0,0,1
350000053891417,84568,5000.0,5000.0,52,315.0,0.009247611805958391,0.0032338837023305075,0.0032338837023305075,0.0,0,0,1
270300027654271,85453,5000.0,5000.0,7,4901.0,0.003540609005821732,0.041481280293269966,0.041481280293269966,0.0,1,0,1
270300027654271,85456,5000.0,5000.0,0,4901.0,0.003540609005821732,0.041481280293269966,0.041481280293269966,1.0,0,0,1
310000211104179,85610,5000.0,5000.0,28583,1960.0,0.03224810721024946,0.041481280293269966,0.041481280293269966,0.0,0,0,1
310000211104179,86031,5000.0,5000.0,27593,4990.0,0.03224810721024946,0.011668829548339185,0.011668829548339185,1.0,0,0,1
360200108522746,86436,5000.0,5000.0,0,980.0,0.006969805703568726,0.041481280293269966,0.041481280293269966,0.0,1,0,1
310000211523657,87792,5000.0,5000.0,0,525.0,0.03224810721024946,0.0032338837023305075,0.0032338837023305075,0.0,0,0,1
370000083273322,88210,5000.0,5000.0,0,3596.0,0.03224810721024946,0.006590886785388089,0.006590886785388089,0.0,0,0,1
30200165851137,88432,5000.0,5000.0,244,196.0,0.0008456408812537963,0.041481280293269966,0.041481280293269966,0.0,0,0,1
310000113399460,90008,5000.0,5000.0,0,4996.0,0.03224810721024946,0.006590886785388089,0.006590886785388089,0.0,0,0,1
201300034345283,90014,5000.0,5000.0,82548,105.0,0.006969805703568726,0.006198309615779729,0.006198309615779729,0.0,1,0,1
201300034345283,90022,5000.0,5000.0,82511,105.0,0.006969805703568726,0.006198309615779729,0.006198309615779729,1.0,0,0,1
201000069093161,90395,5000.0,5000.0,84279,990.0,0.011745705992089529,0.041481280293269966,0.041481280293269966,0.0,1,0,1
210300000506953,90654,5000.0,5000.0,327,4935.0,0.005642028546916192,0.01460496336954526,0.01460496336954526,0.0,0,0,1
210300024079626,91576,5000.0,5000.0,54,630.0,0.005642028546916192,0.01460496336954526,0.01460496336954526,0.0,0,0,1
240900011161164,91973,5000.0,5000.0,22,3780.0,0.001084465163361467,0.006590886785388089,0.006590886785388089,0.0,0,0,1
191200011825574,92030,5000.0,5000.0,641,4881.0,0.001232754750291067,0.02279757281165056,0.02279757281165056,0.0,1,0,1
160200001562762,92484,20000.0,20000.0,65581,809.0,0.007818178235108067,0.041481280293269966,0.041481280293269966,0.0,1,0,1
160200001562762,92528,20000.0,20000.0,65415,809.0,0.007818178235108067,0.041481280293269966,0.041481280293269966,1.0,0,0,1
90400001026143,92684,5000.0,5000.0,6996,1009.40002,0.000294432877206271,0.041481280293269966,0.041481280293269966,0.0,1,0,1
160200001562762,93036,20000.0,20000.0,63815,249.0,0.007818178235108067,0.041481280293269966,0.041481280293269966,0.0,1,0,1
90400002918425,93195,5000.0,5000.0,882,1989.40002,0.000294432877206271,0.041481280293269966,0.041481280293269966,0.0,0,0,1
90400002918425,93302,5000.0,5000.0,579,293.01999,0.000294432877206271,0.041481280293269966,0.041481280293269966,0.0,0,0,1
90400002918425,93333,5000.0,5000.0,474,293.01999,0.000294432877206271,0.041481280293269966,0.041481280293269966,0.0,0,0,1
210300011112493,93996,3000.0,3000.0,83445,2625.0,0.005642028546916192,0.01460496336954526,0.01460496336954526,0.0,0,0,1
210300023780347,94655,5000.0,5000.0,43401,735.0,0.0378046741268036,0.01460496336954526,0.01460496336954526,0.0,0,0,1
210300023780347,94669,5000.0,5000.0,43344,830.0,0.0378046741268036,0.06576135873846146,0.06576135873846146,1.0,0,0,1
210300023780347,94676,5000.0,5000.0,43307,830.0,0.0378046741268036,0.03469878775213864,0.03469878775213864,1.0,0,0,1
210300023780347,94713,5000.0,5000.0,43043,500.0,0.0378046741268036,0.03469878775213864,0.03469878775213864,1.0,0,0,1
90400015418945,94908,5000.0,5000.0,47,1999.19995,0.000294432877206271,0.041481280293269966,0.041481280293269966,0.0,0,0,1
90400015418945,94910,5000.0,5000.0,42,1999.19995,0.000294432877206271,0.041481280293269966,0.041481280293269966,1.0,0,0,1
90400015418945,94913,5000.0,5000.0,39,1999.19995,0.000294432877206271,0.041481280293269966,0.041481280293269966,1.0,0,0,1
90400015418945,94915,5000.0,5000.0,36,1999.19995,0.000294432877206271,0.041481280293269966,0.041481280293269966,1.0,0,0,1
90400015418945,94924,5000.0,5000.0,0,1009.40002,0.000294432877206271,0.041481280293269966,0.041481280293269966,1.0,0,0,1
430100001415968,95821,5000.0,5000.0,11015,30.0,0.02009909256528693,0.004403225142421417,0.004403225142421417,0.0,0,0,1
430100001415968,95832,5000.0,5000.0,10712,490.0,0.02009909256528693,0.000228287916720568,0.000228287916720568,0.0,1,0,1
430100001415968,95840,5000.0,5000.0,10586,490.0,0.02009909256528693,0.000228287916720568,0.000228287916720568,0.0,1,0,1
430100001415968,95852,5000.0,5000.0,10342,490.0,0.02009909256528693,0.000228287916720568,0.000228287916720568,0.0,0,0,1
430100001415968,95856,5000.0,5000.0,10283,490.0,0.02009909256528693,0.000228287916720568,0.000228287916720568,0.0,1,0,1
430100001415968,95857,5000.0,5000.0,10198,490.0,0.02009909256528693,0.000228287916720568,0.000228287916720568,0.0,1,0,1
430100001415968,95861,5000.0,5000.0,10125,490.0,0.02009909256528693,0.000228287916720568,0.000228287916720568,0.0,1,0,1
430100001415968,95865,5000.0,5000.0,10054,490.0,0.02009909256528693,0.000228287916720568,0.000228287916720568,0.0,1,0,1
430100001415968,95870,5000.0,5000.0,9999,490.0,0.02009909256528693,0.000228287916720568,0.000228287916720568,0.0,1,0,1
430100001415968,95872,5000.0,5000.0,9945,490.0,0.02009909256528693,0.000228287916720568,0.000228287916720568,0.0,1,0,1
430100001415968,95877,5000.0,5000.0,9889,490.0,0.02009909256528693,0.000228287916720568,0.000228287916720568,0.0,1,0,1
430100001415968,95886,5000.0,5000.0,9832,490.0,0.02009909256528693,0.000228287916720568,0.000228287916720568,0.0,1,0,1
430100001415968,95895,5000.0,5000.0,9731,49.0,0.02009909256528693,0.000228287916720568,0.000228287916720568,0.0,1,0,1
340000050950804,96039,5000.0,5000.0,207,1995.0,0.012030382975418854,0.03469878775213864,0.03469878775213864,0.0,0,0,1
340000050950804,96051,5000.0,5000.0,0,52.5,0.012030382975418854,0.03469878775213864,0.03469878775213864,0.0,0,0,1
161300032376031,96386,5000.0,5000.0,293,500.0,0.003231932523555118,0.006590886785388089,0.006590886785388089,1.0,0,0,1
161300032376031,96398,5000.0,5000.0,0,500.0,0.003231932523555118,0.006590886785388089,0.006590886785388089,1.0,0,0,1
20000089826836,97834,2000.0,2000.0,4014,1995.0,0.008177585365534807,0.01460496336954526,0.01460496336954526,0.0,1,0,1
180900018089433,98236,5000.0,5000.0,0,1995.0,0.0015511871264346285,0.01460496336954526,0.01460496336954526,0.0,0,0,1
110500037177310,98340,5000.0,5000.0,10540,4000.0,0.003925576578206074,0.041481280293269966,0.041481280293269966,0.0,0,0,1
20000089826836,98377,2000.0,2000.0,1744,1995.0,0.008177585365534807,0.01460496336954526,0.01460496336954526,1.0,0,0,1
51100021454962,98737,5000.0,5000.0,0,4935.0,0.0006249625617572472,0.006590886785388089,0.006590886785388089,0.0,0,0,1
20000089826836,98880,2000.0,2000.0,0,1995.0,0.008177585365534807,0.01460496336954526,0.01460496336954526,1.0,0,0,1
340000023141185,99308,5000.0,5000.0,0,4935.0,0.012030382975418854,0.03469878775213864,0.03469878775213864,0.0,0,0,1
181000010629172,100096,5000.0,5000.0,1684,999.0,0.0019055211920453567,0.041481280293269966,0.041481280293269966,0.0,0,0,1
270300000069887,100513,2000.0,2000.0,0,420.0,0.01226101230666989,0.006590886785388089,0.006590886785388089,0.0,0,0,1
180300018010224,100812,5000.0,5000.0,1483,4990.0,0.0010532463029552359,0.011668829548339185,0.011668829548339185,0.0,0,0,1
370000081587294,100943,5000.0,5000.0,93,1575.0,0.01226101230666989,0.03469878775213864,0.03469878775213864,0.0,0,0,1
370000081587294,100947,5000.0,5000.0,86,1600.0,0.01226101230666989,0.041481280293269966,0.041481280293269966,1.0,0,0,1
370000081587294,100973,5000.0,5000.0,0,500.0,0.01226101230666989,0.041481280293269966,0.041481280293269966,1.0,0,0,1
170200087120381,101210,5000.0,5000.0,17354,294.0,0.012583737276119307,0.041481280293269966,0.041481280293269966,0.0,0,0,1
170200087120381,101284,5000.0,5000.0,17075,1989.40002,0.012583737276119307,0.041481280293269966,0.041481280293269966,0.0,1,0,1
301000000579173,101313,5000.0,5000.0,0,4930.2998,0.0013531424807325973,0.0032338837023305075,0.0032338837023305075,0.0,0,0,1
170200087120381,101317,5000.0,5000.0,16929,1989.40002,0.012583737276119307,0.041481280293269966,0.041481280293269966,0.0,1,0,1
170200087120381,101385,5000.0,5000.0,16706,725.2000099999998,0.012583737276119307,0.041481280293269966,0.041481280293269966,0.0,1,0,1
160500019720267,101771,5000.0,5000.0,593,1989.40002,0.005258036563919544,0.041481280293269966,0.041481280293269966,0.0,0,0,1
340000077732085,102166,5000.0,5000.0,0,367.5,0.012030382975418854,0.03469878775213864,0.03469878775213864,0.0,0,0,1
151000023585259,103253,1000.0,1000.0,0,52.5,0.0035355359410057193,0.01460496336954526,0.01460496336954526,0.0,0,0,1
310000122595099,103676,5000.0,5000.0,422,4000.0,0.03224810721024946,0.006198309615779729,0.006198309615779729,0.0,1,0,1
340000066348556,104714,5000.0,5000.0,0,367.5,0.012030382975418854,0.03469878775213864,0.03469878775213864,0.0,0,0,1
310000215518802,104822,5000.0,5000.0,0,4999.0,0.03224810721024946,0.041481280293269966,0.041481280293269966,0.0,0,0,1
230200005671350,107717,3000.0,3000.0,1222,2981.0,0.00830304616079235,0.041481280293269966,0.041481280293269966,0.0,0,0,1
230200005671350,107719,3000.0,3000.0,1219,2981.0,0.00830304616079235,0.041481280293269966,0.041481280293269966,1.0,0,0,1
190600023012039,107724,5000.0,5000.0,0,1989.40002,0.003209493967638139,0.041481280293269966,0.041481280293269966,0.0,0,0,1
230200005671350,107725,3000.0,3000.0,1196,2961.0,0.00830304616079235,0.041481280293269966,0.041481280293269966,1.0,0,0,1
230200005671350,107798,3000.0,3000.0,951,2981.0,0.00830304616079235,0.041481280293269966,0.041481280293269966,0.0,1,0,1
230200005671350,107800,3000.0,3000.0,949,2981.0,0.00830304616079235,0.041481280293269966,0.041481280293269966,1.0,0,0,1
370000082545222,108262,1000.0,1000.0,813,630.0,0.01226101230666989,0.03469878775213864,0.03469878775213864,0.0,0,0,1
370000082545222,108505,1000.0,1000.0,0,420.0,0.01226101230666989,0.03469878775213864,0.03469878775213864,1.0,0,0,1
151000022803493,109302,5000.0,5000.0,369,157.5,0.0035355359410057193,0.01460496336954526,0.01460496336954526,0.0,0,0,1
151000022803493,109417,5000.0,5000.0,0,315.0,0.0035355359410057193,0.01460496336954526,0.01460496336954526,0.0,0,0,1
270300037433525,109547,5000.0,5000.0,89,742.0,0.003540609005821732,0.0032338837023305075,0.0032338837023305075,0.0,0,0,1
191200012924670,109760,5000.0,5000.0,37,1155.0,0.00602211817236206,0.01460496336954526,0.01460496336954526,0.0,0,0,1
120700035352806,109898,5000.0,5000.0,0,52.5,0.002647164244570894,0.01460496336954526,0.01460496336954526,0.0,0,0,1
160800055505795,110079,5000.0,5000.0,74704,216.0,0.006426207296745218,0.01460496336954526,0.01460496336954526,0.0,1,0,1
370000091577102,110668,5000.0,5000.0,0,980.0,0.01226101230666989,0.041481280293269966,0.041481280293269966,0.0,0,0,1
170400017402189,110712,5000.0,5000.0,0,3800.0,0.002429607811114968,0.006590886785388089,0.006590886785388089,0.0,0,0,1
310000212966589,111790,5000.0,5000.0,484,4900.0,0.03224810721024946,0.4351046719609952,0.4351046719609952,0.0,0,0,1
231400018121920,112404,500.0,500.0,0,52.5,0.002647164244570894,0.01460496336954526,0.01460496336954526,0.0,0,0,1
160700019939247,112474,5000.0,5000.0,583,1989.40002,0.006903465625205485,0.041481280293269966,0.041481280293269966,0.0,0,0,1
120300025482168,112479,5000.0,5000.0,69434,5000.0,0.002533215404088149,0.4351046719609952,0.4351046719609952,0.0,0,0,1
160700019939247,112555,5000.0,5000.0,374,1988.42004,0.006903465625205485,0.041481280293269966,0.041481280293269966,1.0,0,0,1
160700019939247,112668,5000.0,5000.0,55,196.0,0.006903465625205485,0.041481280293269966,0.041481280293269966,0.0,0,0,1
40300016630957,113349,5000.0,5000.0,72145,999.0,0.000780276392278249,0.041481280293269966,0.041481280293269966,0.0,1,0,1
40300016630957,113496,5000.0,5000.0,71403,999.0,0.000780276392278249,0.041481280293269966,0.041481280293269966,1.0,0,0,1
40300016630957,113569,5000.0,5000.0,71011,999.0,0.000780276392278249,0.041481280293269966,0.041481280293269966,1.0,0,0,1
151000020376164,113855,5000.0,5000.0,0,52.5,0.0035355359410057193,0.01460496336954526,0.01460496336954526,0.0,0,0,1
120300025482168,114068,5000.0,5000.0,62238,2600.0,0.002533215404088149,0.011668829548339185,0.011668829548339185,0.0,0,0,1
301000009927911,114076,3000.0,3000.0,0,2704.0,0.0013531424807325973,0.0032338837023305075,0.0032338837023305075,0.0,0,0,1
40200039135908,114195,5000.0,5000.0,2782,299.39999,0.0020264942761195033,0.041481280293269966,0.041481280293269966,0.0,1,0,1
210300000179971,114217,2000.0,2000.0,513,682.5,0.005642028546916192,0.01460496336954526,0.01460496336954526,0.0,0,0,1
40400028340708,114462,5000.0,5000.0,67702,2500.0,0.0006620349584896473,0.09770703323852556,0.09770703323852556,0.0,1,0,1
240900008325618,114762,5000.0,5000.0,54,1323.0,0.001084465163361467,0.041481280293269966,0.041481280293269966,0.0,0,0,1
210300014710751,114811,5000.0,5000.0,68755,4901.0,0.012015749134603432,0.041481280293269966,0.041481280293269966,0.0,0,0,1
210300014710751,114813,5000.0,5000.0,68747,4901.0,0.012015749134603432,0.041481280293269966,0.041481280293269966,1.0,0,0,1
201000054138974,114909,5000.0,5000.0,29948,2000.0,0.011745705992089529,0.041481280293269966,0.041481280293269966,0.0,1,0,1
201000054138974,114912,5000.0,5000.0,29924,1888.0,0.011745705992089529,0.041481280293269966,0.041481280293269966,1.0,0,0,1
201000054138974,114915,5000.0,5000.0,29886,2001.0,0.011745705992089529,0.041481280293269966,0.041481280293269966,1.0,0,0,1
201000054138974,114976,5000.0,5000.0,29118,2009.0,0.011745705992089529,0.041481280293269966,0.041481280293269966,1.0,0,0,1
340000053840906,116333,5000.0,5000.0,126,1890.0,0.012030382975418854,0.03469878775213864,0.03469878775213864,0.0,0,0,1
151000025943831,118112,3000.0,3000.0,111,2100.0,0.0035355359410057193,0.01460496336954526,0.01460496336954526,0.0,0,0,1
400000129130150,119429,5000.0,5000.0,6,475.0,0.02498542957249478,0.006590886785388089,0.006590886785388089,0.0,1,0,1
400000129130150,119432,5000.0,5000.0,3,475.0,0.02498542957249478,0.006590886785388089,0.006590886785388089,1.0,0,0,1
400000129130150,119433,5000.0,5000.0,0,475.0,0.02498542957249478,0.006590886785388089,0.006590886785388089,1.0,0,0,1
270300000489489,119841,5000.0,5000.0,0,4935.0,0.0004663317273180833,0.03469878775213864,0.03469878775213864,0.0,0,0,1
400000133908406,119927,5000.0,5000.0,54,4998.0,0.02498542957249478,0.006590886785388089,0.006590886785388089,0.0,1,0,1
400000133908406,119929,5000.0,5000.0,51,4998.0,0.02498542957249478,0.006590886785388089,0.006590886785388089,1.0,0,0,1
400000133908406,119930,5000.0,5000.0,43,4998.0,0.02498542957249478,0.006590886785388089,0.006590886785388089,1.0,0,0,1
400000133908406,119933,5000.0,5000.0,35,4998.0,0.02498542957249478,0.006590886785388089,0.006590886785388089,1.0,0,0,1
400000133908406,119942,5000.0,5000.0,2,3998.0,0.02498542957249478,0.006590886785388089,0.006590886785388089,1.0,0,0,1
160400038334563,120003,20000.0,20000.0,6487,3045.0,0.03224810721024946,0.03469878775213864,0.03469878775213864,0.0,0,0,1
211000005976014,122173,5000.0,5000.0,0,315.0,0.0027012118966491822,0.03469878775213864,0.03469878775213864,0.0,0,0,1
210900001239218,122175,5000.0,5000.0,544,1960.0,0.001336167225386709,0.0003732604997320056,0.0003732604997320056,0.0,0,0,1
301000000131919,122608,4000.0,4000.0,108,2650.0,0.0013531424807325973,0.0032338837023305075,0.0032338837023305075,0.0,0,0,1
231600007336452,122687,5000.0,5000.0,8601,4900.0,0.004874044580922896,0.011668829548339185,0.011668829548339185,0.0,0,0,1
430100113921407,122690,20000.0,20000.0,0,20000.0,0.02009909256528693,0.041481280293269966,0.041481280293269966,0.0,1,0,1
240200029879274,123145,2000.0,2000.0,569,1989.40002,0.008441189618089925,0.041481280293269966,0.041481280293269966,0.0,0,0,1
80400013696788,123333,5000.0,5000.0,0,2940.0,0.000132485038848945,0.03469878775213864,0.03469878775213864,0.0,0,0,1
40200055802026,123703,3000.0,3000.0,0,262.5,0.0020264942761195033,0.03469878775213864,0.03469878775213864,0.0,0,0,1
260500031547364,124692,5000.0,5000.0,0,1680.0,0.0016542093657751925,0.03469878775213864,0.03469878775213864,0.0,0,0,1
400000121325516,125213,5000.0,5000.0,63416,4998.0,0.02498542957249478,0.006590886785388089,0.006590886785388089,0.0,1,0,1
100100184567852,125214,5000.0,5000.0,840,4978.0,0.003540609005821732,0.041481280293269966,0.041481280293269966,0.0,0,0,1
400000121325516,125224,5000.0,5000.0,63379,3998.0,0.02498542957249478,0.006590886785388089,0.006590886785388089,1.0,0,0,1
240200008757146,125314,5000.0,5000.0,110,1989.40002,0.008441189618089925,0.041481280293269966,0.041481280293269966,0.0,0,0,1
240200008757146,125317,5000.0,5000.0,97,1989.40002,0.008441189618089925,0.041481280293269966,0.041481280293269966,0.0,1,0,1
240200008757146,125354,5000.0,5000.0,0,465.5,0.008441189618089925,0.041481280293269966,0.041481280293269966,0.0,1,0,1
160500024840664,125824,5000.0,5000.0,56661,465.5,0.005258036563919544,0.041481280293269966,0.041481280293269966,0.0,0,0,1
